City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
509,New Norfolk,AU,2022-12-20 21:46:51,-42.7826,147.0587,59.88,60,62,1.01
510,Mataura,NZ,2022-12-20 21:42:49,-46.1927,168.8643,55.06,67,100,5.21
511,Albany,US,2022-12-20 21:40:05,42.6001,-73.9662,29.05,76,45,5.17
512,Pacific Grove,US,2022-12-20 21:44:00,36.6177,-121.9166,60.39,67,0,14.0
513,East London,ZA,2022-12-20 21:46:53,-33.0153,27.9116,63.9,76,98,10.87
514,Jumla,NP,2022-12-20 21:46:54,29.2747,82.1838,38.5,17,20,4.85
515,La Ronge,CA,2022-12-20 21:46:54,55.1001,-105.2842,-12.75,58,20,6.91
516,Jamestown,US,2022-12-20 21:46:55,42.097,-79.2353,32.02,55,75,1.01
517,Tessalit,ML,2022-12-20 21:46:55,20.1986,1.0114,66.47,26,0,11.68
518,Port Alfred,ZA,2022-12-20 21:39:58,-33.5906,26.891,61.18,91,63,1.99
519,Carnarvon,AU,2022-12-20 21:46:56,-24.8667,113.6333,74.35,69,21,9.71
520,Bengkulu,ID,2022-12-20 21:46:56,-3.8004,102.2655,76.32,88,96,5.41
521,Kapaa,US,2022-12-20 21:45:48,22.0752,-159.319,80.92,56,100,11.5
522,Nanortalik,GL,2022-12-20 21:46:57,60.1432,-45.2371,19.36,59,1,5.26
523,Atuona,PF,2022-12-20 21:46:57,-9.8,-139.0333,78.57,81,23,19.89
524,Okha,RU,2022-12-20 21:46:58,53.5739,142.9478,-1.03,92,100,25.12
525,High Level,CA,2022-12-20 21:45:06,58.5169,-117.136,-29.09,68,20,0.0
526,Hokitika,NZ,2022-12-20 21:46:59,-42.7167,170.9667,67.32,51,49,4.45
527,Dikson,RU,2022-12-20 21:46:59,73.5069,80.5464,-1.19,96,100,7.96
528,Kyzyl-Suu,KG,2022-12-20 21:47:00,42.3414,78.0056,22.59,54,36,8.79
529,Batagay,RU,2022-12-20 21:47:00,67.6333,134.6333,-30.33,96,72,1.68
530,Waingapu,ID,2022-12-20 21:47:01,-9.6567,120.2641,76.46,78,99,5.91
531,Zasheyek,RU,2022-12-20 21:47:02,67.4066,32.5499,17.94,95,100,5.53
532,Khatanga,RU,2022-12-20 21:45:38,71.9667,102.5,-33.72,98,80,6.91
533,Te Anau,NZ,2022-12-20 21:47:03,-45.4167,167.7167,56.79,64,65,0.92
534,Kapaa,US,2022-12-20 21:45:48,22.0752,-159.319,80.92,56,100,11.5
535,Albany,US,2022-12-20 21:44:05,42.6001,-73.9662,28.81,76,45,5.17
536,Chuy,UY,2022-12-20 21:47:04,-33.6971,-53.4616,69.49,70,0,11.27
537,Port Alfred,ZA,2022-12-20 21:39:58,-33.5906,26.891,61.18,91,63,1.99
538,Nouadhibou,MR,2022-12-20 21:47:05,20.931,-17.0347,73.38,35,0,16.11
539,Victoria,HK,2022-12-20 21:44:25,22.2855,114.1577,64.26,62,100,13.0
540,Zhigansk,RU,2022-12-20 21:47:06,66.7697,123.3711,-34.22,92,87,3.96
541,Quelimane,MZ,2022-12-20 21:47:06,-17.8786,36.8883,72.93,95,100,2.55
542,Ribeira Grande,PT,2022-12-20 21:44:06,38.5167,-28.7,64.8,94,75,16.11
543,Rikitea,PF,2022-12-20 21:45:34,-23.1203,-134.9692,76.68,87,47,19.35
544,Punta Arenas,CL,2022-12-20 21:47:08,-53.15,-70.9167,69.91,30,40,11.5
545,Rikitea,PF,2022-12-20 21:45:34,-23.1203,-134.9692,76.68,87,47,19.35
546,Castro,BR,2022-12-20 21:47:09,-24.7911,-50.0119,60.33,96,44,8.79
547,Sao Joao Da Barra,BR,2022-12-20 21:47:09,-21.6403,-41.0511,75.29,96,100,6.67
548,Kahului,US,2022-12-20 21:47:10,20.8947,-156.47,79.84,65,40,19.57
549,Anaconda,US,2022-12-20 21:47:10,46.1285,-112.9423,34.79,78,64,11.99
550,Avera,US,2022-12-20 21:47:11,33.194,-82.5271,41.05,90,100,9.98
551,Lebu,CL,2022-12-20 21:45:44,-37.6167,-73.65,63.84,80,22,11.07
552,Namatanai,PG,2022-12-20 21:47:11,-3.6667,152.4333,82.0,75,100,7.29
